"GEO_ID","NAME","B27001_001E","B27001_001M","B27001_002E","B27001_002M","B27001_003E","B27001_003M","B27001_004E","B27001_004M","B27001_005E","B27001_005M","B27001_006E","B27001_006M","B27001_007E","B27001_007M","B27001_008E","B27001_008M","B27001_009E","B27001_009M","B27001_010E","B27001_010M","B27001_011E","B27001_011M","B27001_012E","B27001_012M","B27001_013E","B27001_013M","B27001_014E","B27001_014M","B27001_015E","B27001_015M","B27001_016E","B27001_016M","B27001_017E","B27001_017M","B27001_018E","B27001_018M","B27001_019E","B27001_019M","B27001_020E","B27001_020M","B27001_021E","B27001_021M","B27001_022E","B27001_022M","B27001_023E","B27001_023M","B27001_024E","B27001_024M","B27001_025E","B27001_025M","B27001_026E","B27001_026M","B27001_027E","B27001_027M","B27001_028E","B27001_028M","B27001_029E","B27001_029M","B27001_030E","B27001_030M","B27001_031E","B27001_031M","B27001_032E","B27001_032M","B27001_033E","B27001_033M","B27001_034E","B27001_034M","B27001_035E","B27001_035M","B27001_036E","B27001_036M","B27001_037E","B27001_037M","B27001_038E","B27001_038M","B27001_039E","B27001_039M","B27001_040E","B27001_040M","B27001_041E","B27001_041M","B27001_042E","B27001_042M","B27001_043E","B27001_043M","B27001_044E","B27001_044M","B27001_045E","B27001_045M","B27001_046E","B27001_046M","B27001_047E","B27001_047M","B27001_048E","B27001_048M","B27001_049E","B27001_049M","B27001_050E","B27001_050M","B27001_051E","B27001_051M","B27001_052E","B27001_052M","B27001_053E","B27001_053M","B27001_054E","B27001_054M","B27001_055E","B27001_055M","B27001_056E","B27001_056M","B27001_057E","B27001_057M",
"0500000US17143","Peoria County, Illinois","175436","40","84270","1013","5023","898","4757","912","266","345","16792","836","16226","962","566","490","7544","1003","6884","1096","660","562","9521","1182","7897","866","1624","1171","10427","889","9247","1013","1180","604","11116","910","10169","968","947","706","9433","277","9100","401","333","295","8443","476","8443","476","0","206","5971","518","5971","518","0","206","91166","1011","7960","1054","7645","1085","315","343","14969","783","14303","842","666","494","7609","961","6972","1005","637","450","10239","1175","9760","1160","479","390","11479","1069","11291","1064","188","132","10582","805","10284","773","298","201","10401","344","10030","496","371","307","9736","492","9736","492","0","206","8191","532","8191","532","0","206",
"0500000US17161","Rock Island County, Illinois","138789","442","66851","862","4853","913","4531","915","322","352","11834","800","11590","854","244","305","5627","813","5138","809","489","420","7430","986","6993","1012","437","316","8100","801","7788","825","312","273","8034","682","7438","729","596","384","8308","135","8077","237","231","186","7673","361","7673","361","0","206","4992","385","4992","385","0","206","71938","757","4947","685","4784","695","163","182","12568","793","12226","909","342","288","5989","826","5761","806","228","194","6889","865","6456","803","433","378","8137","844","7933","875","204","239","8609","829","8045","776","564","426","9197","316","8784","402","413","260","8542","449","8479","440","63","109","7060","532","7060","532","0","206",
"0500000US17163","St. Clair County, Illinois","243065","1244","116019","1213","9385","1121","9170","1258","215","301","20764","1296","19735","1502","1029","998","10054","793","8801","999","1253","833","12786","1114","10704","1274","2082","918","14559","945","12500","1189","2059","855","13148","428","12590","498","558","353","16226","493","15945","541","281","264","12424","278","12424","278","0","206","6673","170","6673","170","0","206","127046","1066","9039","924","8469","852","570","319","19638","1065","18868","1010","770","501","9734","796","8785","897","949","533","14569","1027","12853","1175","1716","699","17067","492","16476","576","591","508","15219","718","14954","795","265","364","17286","348","16933","445","353","269","14688","518","14644","523","44","77","9806","320","9806","320","0","206",
"0500000US17167","Sangamon County, Illinois","191659","438","92047","1117","6264","1002","6206","1021","58","101","16278","1034","16172","1046","106","136","7152","667","5923","770","1229","582","10115","582","9117","843","998","568","11664","495","10621","660","1043","515","11736","494","11141","560","595","408","12196","275","11628","424","568","349","10346","420","10346","420","0","206","6296","350","6296","350","0","206","99612","972","6060","702","6060","702","0","206","15649","799","14926","832","723","701","7274","750","6347","989","927","652","10665","1004","9929","790","736","590","13071","679","12806","687","265","186","12238","489","11729","550","509","313","13451","348","13193","386","258","164","12272","400","12272","400","0","206","8932","422","8932","422","0","206",
"0500000US17179","Tazewell County, Illinois","126427","184","61739","726","4219","681","4219","681","0","206","11430","716","11211","730","219","218","3963","488","3534","602","429","396","6898","402","6513","457","385","278","8452","469","7474","722","978","568","7757","366","6666","578","1091","521","7802","92","7031","503","771","492","6788","30","6602","224","186","223","4430","157","4430","157","0","206","64688","727","3903","565","3903","565","0","206","10340","902","10230","873","110","189","4698","634","4203","785","495","458","6728","565","5992","764","736","511","8043","325","7697","428","346","313","7984","327","7024","638","960","562","8777","330","8386","364","391","243","7788","180","7788","180","0","206","6427","364","6427","364","0","206",
"0500000US17183","Vermilion County, Illinois","68577","146","32852","438","2322","289","2322","289","0","206","6027","398","5949","404","78","131","2856","587","2614","551","242","247","3099","375","2610","401","489","318","4229","518","3644","431","585","427","3792","330","3573","373","219","229","4244","327","3865","411","379","319","3660","334","3660","334","0","206","2623","111","2617","111","6","2","35725","457","2302","368","2302","368","0","206","6540","289","6440","324","100","134","2274","373","1980","460","294","282","4045","419","4006","435","39","66","3788","301","3731","316","57","75","4029","417","3788","479","241","210","4474","263","3973","352","501","291","4752","310","4752","310","0","206","3521","267","3521","267","0","206",
"0500000US17197","Will County, Illinois","694037","444","344521","450","22943","971","22543","1004","400","321","64576","1160","62315","1434","2261","991","31356","1651","29481","1767","1875","701","38213","1146","34330","1600","3883","1075","47066","548","43346","1168","3720","1006","47976","642","45881","995","2095","618","44818","262","42442","862","2376","860","30163","143","29963","261","200","225","17410","101","17320","184","90","153","349516","135","21686","907","21494","903","192","197","62386","1328","61631","1475","755","414","30716","1481","28751","1572","1965","967","37263","1009","35540","1206","1723","719","47364","57","44552","775","2812","768","48766","4","45882","839","2884","840","45058","175","43236","730","1822","731","33017","132","32794","267","223","234","23260","306","23123","353","137","135",
"0500000US17199","Williamson County, Illinois","64655","148","30979","685","1883","255","1763","167","120","202","5581","445","5441","473","140","155","2515","409","2125","493","390","271","3113","413","2758","510","355","281","4201","393","4055","395","146","145","3546","102","3285","286","261","271","4227","340","4009","339","218","199","3487","159","3487","159","0","206","2426","42","2426","42","0","206","33676","669","2066","310","2066","310","0","206","5291","600","5051","629","240","197","1923","570","1590","293","333","511","4606","599","4478","629","128","129","4251","378","4043","466","208","247","4269","393","4129","403","140","162","4261","102","4093","159","168","139","3943","118","3943","118","0","206","3066","91","3066","91","0","206",
"0500000US17201","Winnebago County, Illinois","277681","87","135819","678","10914","1171","10673","1187","241","272","23995","1512","23368","1535","627","395","12577","1144","11570","1140","1007","614","14744","1080","13063","1234","1681","572","16950","888","15228","1030","1722","677","15904","699","13666","1006","2238","705","16762","253","15675","565","1087","492","14766","458","14663","466","103","117","9207","441","9207","441","0","206","141862","686","10463","927","10427","926","36","59","23268","1395","21882","1312","1386","967","10473","1232","9866","1186","607","330","17047","1048","16121","1165","926","526","17230","344","15968","668","1262","577","16617","344","15632","625","985","542","18078","297","17160","501","918","401","15966","494","15966","494","0","206","12720","475","12720","475","0","206",
"0500000US18003","Allen County, Indiana","390839","213","194168","1390","18185","1251","17297","1141","888","602","38073","1676","33357","1846","4716","1398","17651","1263","15569","1469","2082","798","23742","1059","21127","1243","2615","808","24984","601","20383","1233","4601","1167","22525","153","19650","773","2875","787","22407","568","20646","766","1761","591","16909","473","16880","474","29","48","9692","358","9692","358","0","208","196671","1392","13045","933","12178","1081","867","567","35978","1570","32654","1855","3324","1388","18076","1392","16497","1497","1579","702","25147","1316","22490","1654","2657","1126","25999","941","23921","1121","2078","675","22321","876","20266","1008","2055","761","22646","677","21340","884","1306","477","20327","745","20168","767","159","260","13132","335","13132","335","0","208",
"0500000US18005","Bartholomew County, Indiana","83317","20","42997","1366","2519","392","2519","392","0","208","9201","1231","8914","1314","287","313","3558","965","3400","954","158","161","6052","885","5263","887","789","444","5507","723","5028","843","479","395","5007","606","4736","572","271","325","4527","227","4479","243","48","78","3804","364","3804","364","0","208","2822","373","2822","373","0","208","40320","1369","2956","472","2956","472","0","208","6634","1159","6344","1030","290","462","3172","461","3055","428","117","128","5421","601","5025","620","396","453","5108","551","4507","502","601","507","4723","400","4361","530","362","308","4449","125","4404","144","45","75","4611","400","4546","389","65","103","3246","259","3246","259","0","208",
"0500000US18011","Boone County, Indiana","75364","19","37281","978","2521","423","2387","463","134","211","7561","980","7414","1052","147","188","2321","624","2062","640","259","289","4023","416","3914","461","109","137","5936","611","5437","585","499","418","4816","459","4525","515","291","259","4341","186","4017","302","324","259","3210","289","3210","289","0","208","2552","404","2552","404","0","208","38083","977","3322","826","3322","826","0","208","7202","700","6951","704","251","339","2720","802","2720","802","0","208","3813","651","3707","670","106","110","4936","343","4658","388","278","237","5159","548","4982","609","177","218","4423","268","3960","499","463","413","3631","302","3631","302","0","208","2877","275","2877","275","0","208",
"0500000US18019","Clark County, Indiana","124132","49","60242","1343","4410","682","4382","683","28","48","10218","1439","9619","1462","599","420","6146","989","5192","1142","954","504","7099","956","6093","865","1006","747","8188","457","7567","539","621","417","7397","518","6681","659","716","454","7258","298","7044","387","214","214","6031","462","6031","462","0","208","3495","305","3272","134","223","300","63890","1338","3261","492","3261","492","0","208","10775","1104","10253","1124","522","698","4761","975","4542","978","219","306","8066","971","7616","974","450","373","8493","738","8247","786","246","255","8196","792","7732","605","464","533","7421","358","7245","376","176","152","7584","434","7584","434","0","208","5333","436","5030","298","303","387",
"0500000US18035","Delaware County, Indiana","110684","39","53720","594","3424","647","3109","552","315","249","8087","679","7945","700","142","150","9923","646","8858","740","1065","528","6192","832","4376","785","1816","689","5611","369","4738","454","873","474","5787","369","5401","398","386","274","6232","291","5751","458","481","377","5284","372","5284","372","0","208","3180","215","3180","215","0","208","56964","600","2694","382","2560","451","134","175","8500","448","8203","573","297","301","11137","679","10158","969","979","768","5176","445","4865","425","311","188","6348","367","5546","397","802","445","5786","274","5434","353","352","260","6722","251","6347","355","375","287","5942","230","5870","239","72","121","4659","315","4659","315","0","208",
"0500000US18039","Elkhart County, Indiana","204930","77","103374","1157","8314","869","7373","1013","941","415","22993","1195","20446","1566","2547","1105","9357","899","6203","990","3154","852","11309","610","8668","994","2641","827","13158","1067","10544","1161","2614","1045","11965","1072","9648","1291","2317","915","11675","722","10072","815","1603","728","8449","436","8319","455","130","128","6154","631","6090","647","64","108","101556","1155","8560","922","7364","1072","1196","450","18880","1287","16287","1566","2593","1049","8314","584","6996","763","1318","494","12680","993","10697","1106","1983","728","12056","1000","10133","950","1923","729","12614","1373","11062","1487","1552","559","12186","431","10338","706","1848","588","9123","332","8954","371","169","145","7143","442","7123","445","20","34",
"0500000US18043","Floyd County, Indiana","79509","165","37795","857","2338","462","2292","466","46","81","6788","794","6563","855","225","299","3059","851","2803","802","256","279","4614","457","4230","503","384","354","5012","449","4582","470","430","391","4741","291","4669","300","72","118","5123","380","4806","514","317","346","4010","261","4010","261","0","208","2110","338","2110","338","0","208","41714","834","2981","618","2981","618","0","208","6901","922","6827","933","74","127","3213","618","3213","618","0","208","4663","355","4243","413","420","297","5780","491","5607","564","173","221","4756","233","4698","255","58","106","5055","280","4584","523","471","440","5069","357","5069","357","0","208","3296","247","3296","247","0","208",
"0500000US18053","Grant County, Indiana","65458","50","31721","452","2060","323","2060","323","0","208","5265","478","4922","618","343","371","3794","355","3396","413","398","305","2910","313","2630","353","280","233","3759","426","3271","545","488","286","3612","287","3369","380","243","199","4450","509","4206","556","244","246","3491","289","3491","289","0","208","2380","416","2380","416","0","208","33737","454","1709","257","1598","299","111","171","5948","352","5399","612","549","512","4402","470","4185","486","217","139","3766","304","3406","477","360","371","3181","144","2655","374","526","332","3453","265","3423","268","30","30","4477","381","4404","349","73","108","3871","220","3871","220","0","208","2930","167","2930","167","0","208",
"0500000US18057","Hamilton County, Indiana","368741","575","182055","1121","12575","946","12475","966","100","121","38640","1321","37155","1406","1485","753","13410","1159","12287","1199","1123","714","19334","1363","17589","1468","1745","1021","27308","1280","26386","1457","922","573","25872","1060","24319","1218","1553","815","21627","470","21111","493","516","454","14553","506","14553","506","0","208","8736","345","8736","345","0","208","186686","968","12113","973","11725","1072","388","302","34611","1173","32973","1665","1638","1310","13324","1112","12664","1085","660","496","20868","955","20208","1062","660","451","29737","962","28666","1044","1071","745","25091","822","24513","895","578","414","22422","482","21720","742","702","520","16573","502","16541","504","32","57","11947","566","11893","581","54","94",
"0500000US18059","Hancock County, Indiana","85374","195","42707","837","3303","499","3049","387","254","385","6865","691","6484","640","381","335","4101","935","3887","983","214","264","4991","491","3965","824","1026","612","5870","614","5504","684","366","261","5607","456","4614","652","993","589","5134","301","4701","493","433","405","4061","198","4061","198","0","208","2775","166","2775","166","0","208","42667","834","2893","526","2667","628","226","281","6936","639","6314","776","622","565","3221","638","3084","660","137","150","4815","588","4422","676","393","413","5301","208","5076","184","225","184","5663","434","5064","569","599","351","5906","436","5784","436","122","138","4291","63","4291","63","0","208","3641","358","3634","357","7","13",
"0500000US18063","Hendricks County, Indiana","180769","306","89204","1250","5981","944","5317","962","664","446","18839","1420","17617","1591","1222","583","6599","1177","6448","1138","151","171","9507","998","8497","1073","1010","619","13199","1232","11748","1323","1451","739","12046","694","11691","763","355","308","10465","664","9733","640","732","451","7896","491","7896","491","0","208","4672","378","4672","378","0","208","91565","1248","6433","919","6086","962","347","291","15815","1214","15104","1312","711","551","8165","1257","7573","1344","592","562","9489","1331","8054","1567","1435","875","13211","1215","12220","1355","991","688","12121","1069","10789","943","1332","980","11000","569","10621","614","379","351","8958","527","8852","517","106","173","6373","453","6373","453","0","208",
"0500000US18067","Howard County, Indiana","82684","322","40113","544","3557","801","3557","801","0","208","7402","803","7296","821","106","129","3327","699","2832","713","495","369","4251","496","3407","582","844","401","4423","493","4180","504","243","205","5204","620","4556","659","648","573","4877","311","4823","321","54","88","4041","192","4041","192","0","208","3031","221","3031","221","0","208","42571","511","2429","300","2235","284","194","210","6621","438","6504","481","117","169","4001","744","4001","744","0","208","4652","656","3812","486","840","634","4941","394","4841","392","100","126","4665","378","4486","392","179","174","5797","473","5454","541","343","313","5459","426","5459","426","0","208","4006","136","4006","136","0","208",
"0500000US18081","Johnson County, Indiana","165156","577","82567","1179","7544","1173","7179","1182","365","367","15725","1456","15566","1459","159","202","5985","733","5715","723","270","279","10126","893","9672","944","454","405","12150","1059","11659","1164","491","564","10156","610","10022","642","134","204","9376","567","9083","526","293","243","7288","370","7288","370","0","208","4217","237","4217","237","0","208","82589","1006","5420","596","5420","596","0","208","13815","855","13635","882","180","215","6550","921","6457","974","93","161","10593","990","10246","972","347","350","12761","811","12371","959","390","390","9463","445","9003","382","460","371","10189","634","9949","638","240","228","8452","484","8452","484","0","208","5346","201","5346","201","0","208",
"0500000US18085","Kosciusko County, Indiana","79714","9","39777","832","2734","620","2143","621","591","512","6859","622","6299","882","560","528","3795","522","3006","677","789","514","4767","770","4401","809","366","300","4703","333","3952","547","751","483","4743","396","3874","624","869","617","5339","478","5129","577","210","272","4484","260","4484","260","0","208","2353","54","2353","54","0","208","39937","832","3361","742","3025","850","336","303","6731","768","5402","739","1329","679","3201","524","3122","537","79","137","4481","371","4032","481","449","356","4425","248","3841","459","584","367","5243","343","4398","506","845","566","5188","223","4840","364","348","272","4363","81","4289","149","74","123","2944","71","2944","71","0","208",
"0500000US18089","Lake County, Indiana","496189","678","240476","808","17760","1082","17716","1076","44","75","43707","1286","42932","1319","775","575","21800","1312","18938","1455","2862","752","26379","1086","22864","1542","3515","981","30279","647","26001","1383","4278","1301","30183","373","27626","984","2557","908","30561","269","28066","967","2495","921","25457","277","25351","270","106","109","14350","218","14295","228","55","83","255713","467","16673","986","15587","1347","1086","731","42097","1080","41108","1161","989","784","20516","1003","19407","1143","1109","554","28816","1051","26059","1249","2757","967","33047","484","31539","819","1508","738","31635","554","29617","1166","2018","945","32987","158","31627","505","1360","473","29090","274","29061","278","29","50","20852","275","20625","431","227","308",
"0500000US18091","LaPorte County, Indiana","105026","146","51172","1036","3454","668","2728","686","726","687","9608","902","8499","1129","1109","862","3447","504","2737","570","710","508","5862","1044","5404","1097","458","325","6948","1031","5961","1072","987","616","5555","576","5194","616","361","284","6924","386","6725","417","199","185","5899","346","5899","346","0","208","3475","430","3475","430","0","208","53854","1036","4768","924","4062","1229","706","677","6848","869","6622","910","226","205","4380","893","3535","947","845","663","5012","625","4198","649","814","683","6758","860","5962","710","796","616","6152","742","5996","770","156","244","8248","656","7913","656","335","258","6724","460","6724","460","0","208","4964","276","4964","276","0","208",
"0500000US18095","Madison County, Indiana","128916","104","63546","751","4873","614","4710","618","163","245","10531","778","9763","954","768","577","5132","580","4275","831","857","547","7383","664","5852","784","1531","762","7468","361","6027","702","1441","711","8933","508","8117","680","816","518","8230","290","7731","287","499","338","6456","222","6400","222","56","22","4540","215","4540","215","0","208","65370","739","3796","443","3700","427","96","103","10407","813","9727","1066","680","739","4363","501","4269","518","94","118","8062","616","6827","859","1235","729","8121","525","6865","762","1256","694","8082","492","7533","540","549","379","8771","205","8314","439","457","367","7485","281","7485","281","0","208","6283","297","6277","297","6","10",
"0500000US18097","Marion County, Indiana","958898","959","463150","1088","41209","1561","39401","2018","1808","1293","87236","1912","82797","2082","4439","1687","44602","1944","36449","2759","8153","2251","68724","1583","56095","2850","12629","2349","63731","312","54863","2204","8868","2186","51999","360","46454","1374","5545","1326","50329","170","47279","1021","3050","986","36500","645","36014","778","486","506","18820","652","18820","652","0","208","495748","789","40375","2490","39818","2470","557","476","83556","2829","77966","3265","5590","2387","47028","2422","41516","2745","5512","1966","74924","2308","67962","3234","6962","2080","66690","462","61349","1829","5341","1814","55433","151","50113","1378","5320","1356","54920","302","51810","854","3110","814","44709","369","44153","598","556","451","28113","408","28091","410","22","41",
"0500000US18105","Monroe County, Indiana","138249","137","69005","945","2989","414","2976","412","13","21","11503","1054","11265","1011","238","184","15496","1120","15316","1150","180","168","9238","888","8054","1155","1184","689","7811","497","7242","580","569","477","6380","343","5771","644","609","574","6432","425","5706","378","726","507","5400","8","5400","8","0","208","3756","350","3756","350","0","208","69244","934","3470","724","3456","725","14","21","9974","1053","9486","1113","488","412","14951","1044","14706","1056","245","233","8570","1128","8464","1144","106","125","7407","462","6977","454","430","325","6655","563","6189","814","466","454","6716","379","6603","426","113","192","6637","367","6609","368","28","49","4864","332","4864","332","0","208",
"0500000US18109","Morgan County, Indiana","72546","17","36388","602","2381","310","2315","337","66","113","6162","384","5834","572","328","363","2820","450","2727","476","93","161","3851","380","3497","438","354","390","4598","416","4282","480","316","275","4784","321","4721","315","63","96","5465","150","5020","347","445","321","3980","98","3980","98","0","208","2347","120","2347","120","0","208","36158","601","2829","511","2829","511","0","208","5339","457","5139","500","200","186","2953","483","2918","480","35","65","3841","300","3480","408","361","313","4336","164","4229","196","107","102","4742","231","4742","231","0","208","5315","151","5136","228","179","153","4117","65","4117","65","0","208","2686","197","2686","197","0","208",
"0500000US18127","Porter County, Indiana","173742","226","86270","717","5532","538","5532","538","0","208","14612","807","14192","920","420","388","6828","953","6633","913","195","221","9997","762","8722","949","1275","542","12567","996","12252","1014","315","280","10744","796","10254","872","490","455","10774","364","10115","637","659","568","9770","362","9770","362","0","208","5446","235","5446","235","0","208","87472","682","5234","620","4851","708","383","331","13824","801","13786","804","38","70","7397","781","6609","1091","788","730","9533","721","8680","868","853","593","11950","826","11562","992","388","375","11037","826","10630","871","407","316","11321","331","10701","473","620","298","10966","314","10966","314","0","208","6210","304","6210","304","0","208",
"0500000US18141","St. Joseph County, Indiana","269509","478","132794","1212","12184","1361","11255","1415","929","1014","24173","1016","22816","1265","1357","836","15707","961","13834","1102","1873","591","14449","983","11259","952","3190","933","16632","334","14253","735","2379","776","14814","301","13323","757","1491","796","14664","464","13461","649","1203","556","13249","469","13198","488","51","85","6922","352","6922","352","0","208","136715","1105","8641","1234","7967","1413","674","481","23268","991","21738","1396","1530","932","15225","871","13229","1074","1996","756","15243","909","13890","1070","1353","645","18034","749","15948","900","2086","832","15174","408","13890","612","1284","493","15695","400","14275","687","1420","604","14864","475","14722","484","142","175","10571","316","10571","316","0","208",
"0500000US18157","Tippecanoe County, Indiana","186930","474","96242","885","6103","618","5980","654","123","193","18363","1121","18086","1148","277","227","21915","1224","20765","1292","1150","462","11736","849","10053","1147","1683","807","9989","863","8673","945","1316","683","9608","877","8939","874","669","413","8719","345","8411","431","308","272","6312","284","6312","284","0","208","3497","237","3497","237","0","208","90688","748","5448","831","5448","831","0","208","14821","1088","14373","1069","448","360","18397","941","17670","965","727","518","11645","1024","11002","1142","643","534","9560","792","9034","770","526","318","9288","815","8910","781","378","374","8774","366","8591","404","183","164","7580","229","7544","239","36","60","5175","302","5166","301","9","16",
"0500000US18163","Vanderburgh County, Indiana","177254","134","87795","941","7037","769","6840","814","197","272","15225","1065","13705","1696","1520","1262","9229","1051","8700","1071","529","331","10319","1102","8452","1146","1867","802","10833","559","10191","667","642","382","10070","685","9393","758","677","459","10515","367","10112","443","403","266","9129","347","9129","347","0","208","5438","347","5438","347","0","208","89459","935","5093","680","4862","686","231","257","14184","828","13218","1086","966","635","9103","947","8208","1046","895","567","11403","940","10837","968","566","413","10668","695","10223","733","445","305","9811","306","8892","633","919","576","11411","223","11014","352","397","279","10773","310","10773","310","0","208","7013","230","7013","230","0","208",
"0500000US18167","Vigo County, Indiana","102290","274","50037","695","3039","295","2975","286","64","107","8889","472","8349","638","540","464","7861","657","7303","608","558","373","6300","556","5305","665","995","526","5770","543","4691","581","1079","645","5079","155","4543","369","536","359","5443","256","4853","425","590","403","4654","177","4654","177","0","208","3002","205","2959","216","43","73","52253","651","3241","403","3174","408","67","122","7704","630","7446","655","258","283","7569","785","7217","853","352","348","6219","778","5928","798","291","225","5514","394","4927","550","587","378","5935","323","5232","607","703","522","5594","211","5082","396","512","376","5533","319","5533","319","0","208","4944","363","4944","363","0","208",
"0500000US18173","Warrick County, Indiana","64934","11","32618","514","2011","261","1991","255","20","35","6114","488","6070","497","44","98","2132","571","2115","572","17","32","3467","299","3042","435","425","321","4357","403","4075","432","282","260","4273","358","4154","394","119","164","4649","523","4423","527","226","192","3410","102","3410","102","0","208","2205","288","2205","288","0","208","32316","514","2053","344","2022","350","31","52","5210","375","5203","376","7","13","2176","353","2122","350","54","78","3662","442","3628","456","34","61","4232","198","4069","263","163","175","4421","407","4067","502","354","329","4214","143","3787","351","427","365","3799","97","3799","97","0","208","2549","281","2549","281","0","208",
"0500000US18177","Wayne County, Indiana","64971","48","31759","491","1911","341","1378","678","533","556","5390","618","3841","1155","1549","1092","3987","636","2685","823","1302","827","3354","455","2657","552","697","326","3372","234","3215","326","157","192","3596","216","3420","360","176","221","4510","322","4038","498","472","354","3488","212","3488","212","0","208","2151","49","2151","49","0","208","33212","494","2373","623","1851","800","522","408","5033","623","4065","853","968","847","3467","601","3035","727","432","349","2902","393","2420","554","482","472","4035","294","3433","468","602","388","4044","217","3813","385","231","317","4458","247","4117","378","341","247","3987","398","3952","401","35","65","2913","202","2901","195","12","21",
"0500000US19013","Black Hawk County, Iowa","128580","56","63578","1035","4817","813","4718","818","99","177","10340","763","10053","870","287","364","8823","913","7848","988","975","512","8202","977","7235","1158","967","640","7301","556","6647","519","654","389","6890","630","6490","648","400","365","6791","289","6529","340","262","193","6229","198","6229","198","0","172","4185","349","4185","349","0","172","65002","1038","4126","792","3508","631","618","648","11081","748","10628","781","453","453","8899","700","8672","721","227","223","7091","778","6769","766","322","243","8775","842","7885","811","890","600","6193","492","6091","523","102","136","7042","308","6915","330","127","124","7177","91","7177","91","0","172","4618","260","4618","260","0","172",
"0500000US19049","Dallas County, Iowa","110404","167","54415","780","4966","838","4966","838","0","172","10401","1080","10401","1080","0","172","4873","664","4289","622","584","435","6609","807","6044","800","565","467","8967","768","8142","619","825","544","6719","559","6662","581","57","63","5314","240","5150","252","164","189","3997","302","3963","321","34","61","2569","324","2569","324","0","172","55989","773","3898","771","3898","771","0","172","10770","806","10660","813","110","150","4493","623","4267","690","226","309","7318","873","6807","786","511","406","9413","750","9119","799","294","237","6672","545","6672","545","0","172","5849","344","5537","357","312","232","4324","63","4324","63","0","172","3252","183","3198","159","54","90",
"0500000US19061","Dubuque County, Iowa","97602","50","48270","990","3566","416","3310","474","256","328","7896","713","7851","712","45","80","4624","600","4131","606","493","299","5970","667","5481","570","489","484","5647","196","5237","259","410","315","5341","496","5341","496","0","172","6431","305","6399","298","32","56","5473","200","5473","200","0","172","3322","355","3322","355","0","172","49332","990","3465","734","3351","722","114","190","8292","754","7818","993","474","725","4356","375","4332","368","24","46","5458","724","5347","748","111","130","5745","368","5537","452","208","198","4919","172","4919","172","0","172","6904","440","6696","486","208","207","5696","226","5661","237","35","59","4497","265","4497","265","0","172",
"0500000US19103","Johnson County, Iowa","155998","19","75749","1158","5097","756","4535","555","562","552","11185","900","10737","1161","448","444","14760","813","14098","1047","662","463","11137","1114","9449","1409","1688","807","9071","659","8497","639","574","339","8299","640","8138","664","161","164","6581","459","6251","570","330","427","6048","574","5961","547","87","150","3571","368","3571","368","0","172","80249","1155","5191","877","4641","1049","550","564","12528","911","12448","930","80","131","15713","1201","14663","1240","1050","677","9653","1009","9024","1020","629","399","10664","913","9725","962","939","785","7679","825","7640","816","39","67","7666","528","7064","701","602","498","6272","164","6272","164","0","172","4883","356","4883","356","0","172",
"0500000US19113","Linn County, Iowa","226572","166","112137","800","8127","539","8036","525","91","119","19332","1282","19285","1275","47","82","10946","1432","10384","1448","562","428","12679","1358","11535","1183","1144","584","15123","740","14240","953","883","486","13787","634","13069","671","718","495","14262","474","12985","803","1277","644","11187","416","11187","416","0","172","6694","219","6694","219","0","172","114435","782","8613","816","8613","816","0","172","17728","1102","17620","1071","108","144","9959","817","9565","844","394","295","13764","1088","12528","1060","1236","655","14808","689","14563","739","245","237","13995","702","13274","686","721","585","14205","423","13048","736","1157","621","12040","389","12040","389","0","172","9323","334","9323","334","0","172",
"0500000US19153","Polk County, Iowa","500186","376","249472","1018","20493","1278","20044","1368","449","364","44736","1809","43938","1884","798","510","22695","1754","19570","2098","3125","1599","34269","1535","28578","1783","5691","1279","36964","1134","32773","1548","4191","1437","30967","930","29090","1248","1877","862","28507","412","27349","650","1158","564","19594","392","19532","401","62","77","11247","437","11197","415","50","90","250714","967","19309","1135","18864","1128","445","376","42438","1465","41426","1564","1012","508","23378","1100","20803","1170","2575","1014","32392","1378","29601","1531","2791","829","36643","1071","34160","1154","2483","867","28770","842","27930","881","840","520","29224","446","27810","552","1414","598","22498","639","22401","650","97","154","16062","426","16013","435","49","80",
"0500000US19155","Pottawattamie County, Iowa","90819","142","44312","1180","2580","352","2580","352","0","172","7972","792","7678","792","294","280","4297","696","3426","824","871","403","5117","576","4824","601","293","229","5622","644","5100","750","522","427","5193","551","5042","583","151","152","5906","504","5586","550","320","210","5232","503","5057","555","175","276","2393","424","2393","424","0","172","46507","1140","2870","422","2773","423","97","163","8924","1086","8924","1086","0","172","3596","656","3278","577","318","322","4886","505","4722","507","164","183","6289","596","5891","535","398","362","5407","429","5102","373","305","316","5843","161","5626","230","217","171","5140","268","5140","268","0","172","3552","390","3552","390","0","172",
"0500000US19163","Scott County, Iowa","172884","159","85520","860","5743","737","5743","737","0","172","15667","688","15585","708","82","120","6692","716","5951","700","741","507","10667","906","9302","730","1365","655","11651","708","11045","772","606","344","10282","561","9856","601","426","361","11217","489","9875","673","1342","739","8770","444","8762","444","8","2","4831","264","4831","264","0","172","87364","853","6132","941","6040","973","92","147","14510","856","14289","897","221","237","7287","866","6606","892","681","660","9351","975","8620","837","731","542","13042","777","12249","911","793","594","9603","462","9136","567","467","304","11249","410","10593","563","656","576","9195","292","9160","289","35","61","6995","315","6917","296","78","93",
